From,To,Year,Weight
10179,6848,2010,2
10181,10180,2010,1
10192,10191,2010,1
10197,9410,2010,1
10197,10197,2010,1
10199,9957,2010,1
11259,11260,2010,1
10215,7448,2010,1
10218,8119,2010,1
10226,7489,2010,1
10233,10234,2010,1
10239,10239,2010,1
10242,7002,2010,1
11950,7311,2010,1
10296,10297,2010,1
10312,6899,2010,1
10321,7064,2010,1
10324,9837,2010,1
10328,6817,2010,1
10330,6921,2010,1
7184,7317,2010,1
7184,8567,2010,1
10376,9871,2010,1
10391,6820,2010,1
10394,7033,2010,1
10426,6853,2010,1
10427,6853,2010,1
10444,6931,2010,1
10457,7328,2010,1
12487,12489,2010,1
10468,9953,2010,1
10489,10490,2010,1
10490,10491,2010,1
9948,9655,2010,1
10539,6853,2010,1
10546,10547,2010,1
10602,7002,2010,1
12695,9847,2010,1
10646,6805,2010,1
10695,6997,2010,1
10699,6853,2010,1
8610,8611,2010,1
12033,12034,2010,1
10799,10800,2010,1
10811,6853,2010,1
10874,6798,2010,1
10826,10827,2010,1
10829,10830,2010,1
10830,10833,2010,1
10854,7321,2010,1
10864,11701,2010,1
6781,7328,2010,1
6781,6848,2010,2
6781,7075,2010,1
6781,6852,2010,1
6781,6853,2010,1
6781,7078,2010,1
6781,7143,2010,1
6781,7080,2010,1
6781,6794,2010,1
6781,10590,2010,1
6781,10477,2010,1
6781,6781,2010,1
6781,7444,2010,1
6781,7157,2010,1
6781,6934,2010,1
6781,7991,2010,1
6781,7677,2010,1
6781,7134,2010,1
6781,6975,2010,1
6782,6848,2010,1
6782,9289,2010,1
6782,6947,2010,1
6782,6795,2010,1
6783,6848,2010,1
6783,6849,2010,1
6783,7259,2010,1
6783,6851,2010,1
6783,6788,2010,1
6783,6933,2010,1
6783,7382,2010,1
6783,7367,2010,1
6783,6855,2010,1
6783,6796,2010,1
6783,7134,2010,1
10880,7332,2010,1
6785,6933,2010,1
6785,10566,2010,1
6785,7016,2010,1
6785,7263,2010,1
6785,6892,2010,1
6785,11775,2010,1
6786,6960,2010,1
6786,6849,2010,1
6786,7298,2010,1
6786,6811,2010,1
6786,7382,2010,1
6786,6794,2010,1
6786,7451,2010,1
6786,6924,2010,1
6786,7486,2010,1
6788,7474,2010,1
6789,7328,2010,1
6789,6897,2010,1
6789,6947,2010,1
6789,6814,2010,1
6789,6790,2010,1
6790,7345,2010,2
6790,7002,2010,2
6790,6853,2010,3
6790,7134,2010,1
6790,9703,2010,1
6791,7329,2010,1
6791,6795,2010,1
6791,7078,2010,1
6791,7366,2010,1
6791,7079,2010,1
6791,12508,2010,1
6791,6791,2010,2
6791,6892,2010,1
6791,7090,2010,1
6791,7507,2010,1
6791,6868,2010,1
6791,7254,2010,1
6791,11931,2010,1
6791,8028,2010,1
6791,9886,2010,1
6791,6853,2010,3
6792,6801,2010,1
6792,8498,2010,1
6792,6931,2010,1
6792,6852,2010,1
6792,6806,2010,1
6792,8567,2010,1
6792,6792,2010,2
6792,6804,2010,1
6792,6794,2010,1
6792,7419,2010,1
6792,10570,2010,1
6793,12240,2010,1
6793,11170,2010,1
6793,7859,2010,1
6793,6852,2010,2
6793,6853,2010,1
6793,7002,2010,1
6793,6795,2010,1
6793,6892,2010,1
6794,7456,2010,1
6794,7104,2010,1
6794,10522,2010,1
6794,6852,2010,1
6794,6853,2010,3
6794,6794,2010,2
6794,6792,2010,1
6794,9802,2010,1
6794,7341,2010,1
6794,9709,2010,1
6794,7441,2010,1
6794,6802,2010,1
6794,6931,2010,1
6794,7156,2010,1
6794,6904,2010,1
6794,10436,2010,1
6794,10170,2010,1
6794,6781,2010,1
6794,6782,2010,1
6794,10053,2010,1
6795,6848,2010,2
6795,7490,2010,1
6795,6852,2010,1
6795,6853,2010,2
6795,7497,2010,1
6795,10186,2010,1
6795,6795,2010,2
6795,6990,2010,1
6795,10514,2010,1
6795,6805,2010,1
6795,6807,2010,1
6795,7002,2010,2
6795,7520,2010,1
6795,7527,2010,1
6795,6824,2010,1
6795,7401,2010,1
6795,7404,2010,1
6795,8722,2010,1
6795,7854,2010,1
6795,6901,2010,1
6795,6842,2010,1
6795,7228,2010,1
6796,6785,2010,1
6796,6930,2010,1
6796,6796,2010,1
6796,7055,2010,2
6797,7336,2010,1
6797,6892,2010,1
6797,6797,2010,2
6797,7207,2010,1
6798,6848,2010,1
6798,6849,2010,1
6798,10875,2010,1
6798,6824,2010,1
6798,6800,2010,1
6798,7371,2010,1
6798,6798,2010,1
6799,6794,2010,2
6799,8119,2010,1
6799,6852,2010,1
6799,6799,2010,1
6800,12032,2010,1
6800,9520,2010,1
6800,12566,2010,1
6800,8805,2010,1
6800,7783,2010,1
6800,6800,2010,1
6800,6795,2010,1
6800,7376,2010,1
6800,11736,2010,1
6800,9170,2010,1
6800,9460,2010,1
6800,6806,2010,1
6800,6785,2010,1
6800,9780,2010,1
6800,7002,2010,1
6800,10042,2010,1
6800,6853,2010,1
6801,6801,2010,1
6801,6853,2010,2
6801,7217,2010,1
6801,7431,2010,1
6801,9660,2010,1
6801,8927,2010,1
6802,8122,2010,1
6802,6795,2010,1
6802,11236,2010,1
6802,6837,2010,1
6802,6853,2010,1
6803,6848,2010,1
6803,6960,2010,1
6803,6803,2010,1
6803,6853,2010,1
6803,7134,2010,1
6803,7483,2010,1
6803,8115,2010,1
6803,6782,2010,1
10900,9103,2010,1
6805,6817,2010,1
6805,9704,2010,1
6805,6852,2010,2
6805,6853,2010,1
6805,7078,2010,1
6805,7495,2010,1
6805,7528,2010,1
6805,6892,2010,1
6805,7052,2010,1
6805,6795,2010,1
6805,7500,2010,1
6805,6897,2010,1
6805,6804,2010,1
6805,6805,2010,1
6805,7478,2010,1
6805,9353,2010,1
6805,9300,2010,1
6805,6917,2010,1
6806,7328,2010,1
6806,7809,2010,1
6806,6852,2010,2
6806,6853,2010,3
6806,7463,2010,1
6806,7273,2010,1
6806,7374,2010,1
6806,7510,2010,1
6806,7192,2010,1
6806,9691,2010,1
6806,7318,2010,1
6806,7423,2010,2
6807,6848,2010,2
6807,12088,2010,1
6807,6853,2010,2
6807,7078,2010,1
6807,6792,2010,1
6807,6827,2010,1
6807,7278,2010,1
6807,7279,2010,2
6807,6896,2010,1
6807,7080,2010,1
6807,6804,2010,1
6807,6949,2010,1
6807,6807,2010,4
6807,6904,2010,1
6807,6810,2010,1
6807,9695,2010,1
6808,6904,2010,1
6808,10233,2010,1
6808,7327,2010,1
6809,6809,2010,1
6809,6795,2010,1
6809,7533,2010,1
6809,9121,2010,1
6809,7425,2010,1
6810,9680,2010,1
6810,7356,2010,1
6810,7341,2010,1
6810,6782,2010,1
6810,7447,2010,1
6812,6848,2010,1
6812,9624,2010,1
6812,7064,2010,1
6812,6852,2010,1
6812,7541,2010,1
6812,7400,2010,1
6812,11840,2010,1
6812,6812,2010,1
6812,7390,2010,1
6812,7439,2010,1
6813,7056,2010,1
6814,6792,2010,1
6814,7331,2010,1
6814,6788,2010,1
6814,6814,2010,1
6815,6848,2010,1
6815,7520,2010,1
6815,6802,2010,1
6815,6852,2010,1
6815,6853,2010,1
6815,7345,2010,1
6815,7529,2010,1
6815,9570,2010,1
6816,12649,2010,1
6816,7434,2010,1
6816,7118,2010,1
6817,7282,2010,1
6817,7035,2010,1
6817,6853,2010,2
6817,9766,2010,1
6817,6805,2010,1
6818,6853,2010,1
6819,6848,2010,1
6819,6792,2010,1
6819,9882,2010,1
6819,7024,2010,1
6819,7162,2010,1
6820,7544,2010,1
6821,6849,2010,1
6821,6852,2010,1
6821,6853,2010,1
6821,7430,2010,1
6821,7143,2010,1
6821,7180,2010,1
6821,7530,2010,1
6821,6892,2010,1
6821,6821,2010,4
6821,6804,2010,1
6821,7482,2010,1
6821,6815,2010,1
6822,7395,2010,1
6822,6852,2010,2
6822,6853,2010,2
6822,6822,2010,2
6822,7367,2010,1
6822,6953,2010,1
6822,7502,2010,1
6822,6960,2010,2
6822,6933,2010,1
6822,7158,2010,1
6822,6904,2010,1
6822,7002,2010,1
6822,7135,2010,1
6823,6804,2010,1
6823,7436,2010,1
6824,6848,2010,1
6824,6947,2010,2
6824,7035,2010,1
6825,6896,2010,1
6825,7332,2010,1
6825,7398,2010,1
6825,11303,2010,1
6825,10408,2010,1
6825,6825,2010,1
6825,7052,2010,1
6825,6960,2010,1
6825,7080,2010,1
6825,6793,2010,1
6825,6904,2010,1
6825,7908,2010,1
6825,7387,2010,1
6826,6804,2010,1
10923,7778,2010,1
6828,6800,2010,1
6828,6792,2010,1
6828,6830,2010,1
6829,6848,2010,1
6829,7345,2010,1
6829,6829,2010,1
6829,6820,2010,1
6829,12350,2010,1
6829,12246,2010,1
6829,7024,2010,1
6829,12348,2010,1
6829,12093,2010,1
6829,10574,2010,1
6829,7135,2010,1
6835,12137,2010,1
6835,6805,2010,1
6837,6785,2010,1
6837,6995,2010,1
6837,6853,2010,1
6837,7128,2010,1
6837,10557,2010,1
6837,6837,2010,1
6840,7411,2010,1
6848,6848,2010,4
6848,7361,2010,1
6848,6852,2010,1
6848,11589,2010,1
6848,6824,2010,3
6848,8394,2010,1
6848,6798,2010,1
6848,7088,2010,1
6848,7091,2010,1
6848,6803,2010,1
6848,6935,2010,1
6848,10138,2010,1
6848,6853,2010,1
6851,7481,2010,1
6851,6852,2010,1
6852,6784,2010,1
6852,6849,2010,1
6852,7179,2010,1
6852,6852,2010,3
6852,6853,2010,5
6852,7078,2010,1
6852,7080,2010,4
6852,6825,2010,1
6852,7210,2010,1
6852,7211,2010,1
6852,6956,2010,1
6852,7107,2010,1
6852,7157,2010,1
6852,7033,2010,1
6852,7800,2010,1
6852,9305,2010,2
6852,7162,2010,1
6852,7002,2010,1
6852,9759,2010,1
6853,7680,2010,1
6853,6849,2010,3
6853,7778,2010,1
6853,6852,2010,1
6853,6853,2010,2
6853,9638,2010,1
6853,7239,2010,1
6853,6920,2010,1
6853,10249,2010,1
6853,6796,2010,1
6853,12805,2010,1
6853,10383,2010,1
6853,6800,2010,1
6853,10152,2010,1
6853,6899,2010,1
6853,6848,2010,1
6853,7173,2010,1
6855,6800,2010,1
6855,6970,2010,1
6855,6790,2010,1
6857,6858,2010,1
6865,6853,2010,1
10968,6956,2010,1
6882,6933,2010,1
6886,6792,2010,1
6886,6848,2010,1
6886,8156,2010,1
6886,11511,2010,1
6890,6890,2010,1
6890,6933,2010,1
6891,7220,2010,1
6892,6848,2010,1
6892,9376,2010,1
6892,6851,2010,1
6892,6853,2010,1
6892,10230,2010,1
6892,8266,2010,1
6892,8843,2010,1
6892,6892,2010,2
6897,7080,2010,1
6897,6842,2010,1
6897,6991,2010,1
6904,7216,2010,1
6904,6905,2010,1
6904,7677,2010,1
6904,9760,2010,1
6910,11910,2010,1
11018,11021,2010,1
7732,6852,2010,1
6928,7952,2010,1
6928,6960,2010,1
6928,12440,2010,1
6928,6853,2010,1
6929,6965,2010,1
6930,8160,2010,1
6930,6930,2010,1
6930,9436,2010,1
6930,7989,2010,1
6933,6897,2010,1
6933,6804,2010,1
6933,6853,2010,2
6933,7078,2010,1
6933,6956,2010,1
6933,9100,2010,1
6933,7502,2010,1
6947,7328,2010,1
6947,7215,2010,1
6949,10995,2010,1
6952,7080,2010,1
6952,6852,2010,1
6953,6824,2010,1
6953,6848,2010,1
6953,6853,2010,1
6959,6956,2010,1
6960,6928,2010,1
6960,6800,2010,1
6960,6979,2010,1
6960,6853,2010,1
6960,10301,2010,1
6961,7002,2010,1
6961,9029,2010,1
6962,7184,2010,1
6962,6993,2010,1
6962,6853,2010,2
6962,7143,2010,1
6963,7328,2010,1
6963,10686,2010,1
6963,9550,2010,1
11065,11064,2010,1
6970,11004,2010,1
6970,6855,2010,1
6985,6952,2010,1
12087,6853,2010,1
6993,6852,2010,1
6997,6997,2010,1
6997,7189,2010,1
7002,6848,2010,1
7002,7299,2010,1
7002,6852,2010,9
7002,6853,2010,3
7002,7033,2010,4
7002,6952,2010,1
7002,7252,2010,1
7002,7002,2010,1
7002,12247,2010,1
7002,12068,2010,1
7002,6837,2010,1
7005,7003,2010,1
11110,7170,2010,1
7015,6956,2010,1
7016,7016,2010,2
7016,12782,2010,1
7016,8094,2010,1
7024,6852,2010,1
7030,6853,2010,1
7035,7496,2010,1
7035,10218,2010,1
7037,10399,2010,1
7041,7042,2010,1
7042,7546,2010,1
7051,6952,2010,1
7051,6795,2010,1
7051,12812,2010,1
7052,7025,2010,1
7055,6892,2010,1
7056,6813,2010,1
11153,11157,2010,1
7060,6960,2010,1
7321,6853,2010,1
11162,11162,2010,1
7068,6972,2010,1
7068,7279,2010,1
7069,7070,2010,1
7070,7071,2010,1
7075,6800,2010,1
7075,12298,2010,1
7080,6970,2010,1
7080,6852,2010,3
7080,6853,2010,2
7082,10187,2010,1
7082,6851,2010,1
12786,9164,2010,1
7086,7089,2010,1
7088,7086,2010,1
7090,11531,2010,1
7090,6947,2010,2
7090,6853,2010,1
7090,10414,2010,1
7103,11193,2010,1
11203,6848,2010,1
11209,6904,2010,1
7114,7115,2010,1
7125,7126,2010,1
7128,9915,2010,1
7128,7479,2010,1
6784,6784,2010,1
6784,7297,2010,1
6784,9283,2010,1
6784,6853,2010,1
6784,6790,2010,1
6784,7201,2010,1
6784,6825,2010,1
6784,6933,2010,1
6784,7382,2010,1
6784,7449,2010,1
6784,7484,2010,1
6784,7134,2010,1
6784,10559,2010,1
7132,6848,2010,1
7134,7134,2010,1
7135,7135,2010,1
7137,6901,2010,1
7146,7198,2010,1
7151,7152,2010,1
7157,7158,2010,1
11254,6852,2010,1
11255,11256,2010,1
7161,7156,2010,1
7162,12222,2010,1
7163,7164,2010,1
7177,6792,2010,1
7178,9138,2010,1
7185,6796,2010,1
7197,7146,2010,1
7201,10269,2010,1
7216,6853,2010,1
11323,6947,2010,1
11331,11332,2010,1
11342,11343,2010,1
7250,7251,2010,1
7258,7213,2010,1
7261,7025,2010,1
7273,11463,2010,1
7274,7275,2010,1
7278,7423,2010,1
7288,7024,2010,1
7293,7294,2010,1
7310,6933,2010,1
7310,7311,2010,1
7311,11951,2010,1
7317,6789,2010,1
7318,7184,2010,1
11417,11418,2010,1
7328,6853,2010,1
7332,8080,2010,1
7332,8023,2010,1
7345,7877,2010,1
7365,12041,2010,1
7367,7367,2010,1
7370,7157,2010,1
7381,9408,2010,1
7382,6945,2010,1
7382,7326,2010,1
11491,11430,2010,1
12838,6960,2010,1
7401,6930,2010,1
7401,12388,2010,1
7401,6853,2010,1
7401,8071,2010,1
11506,11508,2010,1
7411,6886,2010,3
7419,7420,2010,1
11523,11524,2010,1
7436,7255,2010,1
7438,8139,2010,1
7456,7457,2010,1
7460,6837,2010,1
11558,11559,2010,1
12167,6853,2010,1
7472,11033,2010,1
7472,6930,2010,1
7478,6805,2010,1
7481,11494,2010,1
7483,8834,2010,1
11582,11583,2010,1
7490,9594,2010,1
7497,7498,2010,1
11598,9241,2010,1
11601,11602,2010,1
7520,7052,2010,1
11626,11625,2010,1
7532,6800,2010,1
7533,7536,2010,1
7536,7538,2010,1
11633,10805,2010,1
11639,11640,2010,1
7548,9628,2010,1
7548,7438,2010,1
7556,11280,2010,1
8769,8772,2010,1
7562,6890,2010,1
7562,9455,2010,1
11660,11661,2010,1
6935,6855,2010,1
6935,6935,2010,1
7580,11876,2010,1
11683,11684,2010,1
11697,6853,2010,1
11698,11699,2010,1
11710,11709,2010,1
7623,7622,2010,1
7632,6914,2010,1
7635,7134,2010,1
7636,6830,2010,1
11753,11754,2010,1
7680,6790,2010,1
7688,9799,2010,1
7692,9298,2010,1
11790,7952,2010,1
7698,12762,2010,1
11797,7401,2010,1
7706,7706,2010,1
7723,10525,2010,1
7724,8486,2010,1
12212,12211,2010,2
7739,7741,2010,1
11836,6904,2010,1
11842,11843,2010,1
7751,7286,2010,1
11851,6790,2010,1
7765,12165,2010,1
10169,6852,2010,1
7778,9638,2010,1
7783,8930,2010,1
7783,11251,2010,1
7797,6933,2010,1
11913,7488,2010,1
7824,7033,2010,1
8814,7078,2010,1
11928,11929,2010,1
11941,11942,2010,1
7854,10510,2010,1
11960,7548,2010,1
11968,8116,2010,1
11971,6804,2010,1
7893,6794,2010,1
7900,6853,2010,1
7900,6822,2010,1
7900,9111,2010,1
7900,6904,2010,9
7900,11767,2010,1
7900,7727,2010,1
7901,10525,2010,1
12240,6793,2010,1
7908,8132,2010,1
12011,6853,2010,1
7928,7937,2010,1
11565,11558,2010,1
7952,7953,2010,1
6787,6848,2010,1
6787,6835,2010,1
6787,6947,2010,1
6787,6853,2010,1
6787,10871,2010,1
6787,6953,2010,1
6787,6890,2010,1
7961,6928,2010,1
12072,6962,2010,1
12075,12080,2010,1
8006,10682,2010,1
12106,12107,2010,1
8013,8014,2010,1
12136,6835,2010,1
12263,6933,2010,1
7360,9617,2010,1
6804,7169,2010,1
6804,6852,2010,1
6804,7429,2010,1
6804,6849,2010,1
6804,6793,2010,1
6804,7178,2010,1
6804,10391,2010,1
6804,6807,2010,1
6804,6928,2010,1
6804,10449,2010,1
6804,6930,2010,1
6804,10387,2010,1
6804,6804,2010,2
6804,9687,2010,1
6804,7002,2010,1
6804,7134,2010,1
6804,6853,2010,3
6804,7792,2010,1
6804,6821,2010,1
6804,6855,2010,1
6804,6960,2010,2
6804,6970,2010,1
6804,6910,2010,1
8076,6793,2010,1
12817,12818,2010,1
8096,12142,2010,1
12195,6853,2010,1
8107,8754,2010,1
8114,6897,2010,1
8139,11273,2010,1
12236,12231,2010,1
8168,7321,2010,1
12272,12271,2010,1
8198,7800,2011,1
8195,8193,2011,1
12317,9762,2011,1
12548,12549,2011,1
8247,6853,2011,1
12350,12349,2011,1
8275,8277,2011,1
11620,11621,2011,1
12386,12385,2011,1
12388,6960,2011,1
8210,9165,2011,1
8322,6851,2011,1
12428,7080,2011,1
8349,7567,2011,1
10950,7078,2011,1
10950,12679,2011,1
8358,6853,2011,1
8389,11394,2011,1
12489,6853,2011,1
12493,6852,2011,1
12496,12495,2011,1
12508,12509,2011,1
8413,8414,2011,1
8418,7002,2011,1
12522,12523,2011,1
12546,7016,2011,1
8475,7212,2011,1
8475,6852,2011,1
8475,8476,2011,1
8477,8478,2011,1
8240,9221,2011,1
8510,8509,2011,1
12343,6853,2011,1
8548,8549,2011,1
8567,9634,2011,1
8567,9749,2011,1
8597,12777,2011,1
8619,8620,2011,1
12290,12292,2011,1
12742,12743,2011,1
12762,7180,2011,1
8670,8702,2011,1
8241,6853,2011,1
8686,6853,2011,1
12800,9963,2011,1
12811,10243,2011,1
8721,6827,2011,1
12377,12374,2011,1
12829,9387,2011,1
12840,12841,2011,1
8754,8755,2011,1
11021,10580,2011,1
8800,8801,2011,1
8813,9061,2011,1
8870,6848,2011,1
8206,10425,2011,1
8898,8897,2011,1
11046,8476,2011,1
8937,7080,2011,1
8937,7075,2011,1
8950,8951,2011,1
8955,8956,2011,1
8968,6853,2011,1
12419,12420,2011,1
11057,11058,2011,1
9002,9004,2011,1
11061,11062,2011,1
11049,6933,2011,1
9052,9053,2011,1
9064,9065,2011,1
9071,9069,2011,1
9089,9094,2011,1
9099,6906,2011,1
9103,10901,2011,1
9103,12773,2011,1
9122,7042,2011,1
9123,9124,2011,1
9126,7489,2011,1
9129,9130,2011,1
9138,6851,2011,2
9139,7030,2011,1
8352,8353,2011,1
9170,6809,2011,1
9173,6970,2011,1
9194,9195,2011,1
9215,7382,2011,1
9222,8329,2011,1
9223,6784,2011,1
9225,11988,2011,1
9231,7345,2011,1
9232,7158,2011,1
10418,6792,2011,1
9269,7448,2011,1
9286,6853,2011,1
9287,9811,2011,1
9287,7454,2011,1
9350,6970,2011,1
9353,10615,2011,1
9372,9371,2011,1
9381,9382,2011,1
9393,9394,2011,1
12279,12281,2011,1
8399,8398,2011,1
9454,6962,2011,1
9520,6940,2011,1
9524,9525,2011,1
9528,8139,2011,1
12512,8085,2011,1
9544,6853,2011,1
9545,6807,2011,1
9550,7080,2011,1
9552,9553,2011,1
9553,9554,2011,1
9553,12686,2011,1
9554,12661,2011,1
7057,8452,2011,1
11157,7474,2011,1
9634,6853,2011,2
7751,7752,2011,1
9651,9653,2011,1
9668,9669,2011,1
9674,6808,2011,1
9702,9701,2011,1
9705,7635,2011,1
9738,8526,2011,1
9740,6835,2011,1
9740,9741,2011,1
9741,9742,2011,1
9749,9750,2011,1
9758,10450,2011,1
9760,9761,2011,1
9768,9769,2011,1
9769,7180,2011,1
9784,9785,2011,1
7321,7873,2011,1
9798,6952,2011,1
9799,9800,2011,1
9800,7371,2011,1
9802,6794,2011,1
9813,12191,2011,1
11193,11194,2011,1
12559,12560,2011,1
9823,7621,2011,1
12561,9134,2011,1
12057,7799,2011,1
12563,7952,2011,1
9847,7550,2011,1
9859,9858,2011,1
12566,6853,2011,1
11885,8813,2011,1
9155,9156,2011,1
9886,6956,2011,1
11377,7800,2011,1
9907,6962,2011,3
7797,7318,2011,1
9944,9945,2011,1
9987,12218,2011,1
10038,10038,2011,1
7135,10005,2011,1
7135,7135,2011,1
11239,10736,2011,1
9065,7478,2011,1
11242,10235,2011,1
7152,12516,2011,1
7152,12119,2011,1
7156,6794,2011,1
7156,6791,2011,1
10217,6956,2011,1
10235,10236,2011,1
10239,7266,2011,1
10247,10248,2011,1
10259,10260,2011,1
10261,10262,2011,1
10267,10268,2011,1
10268,6970,2011,1
10270,7625,2011,1
10289,7024,2011,1
10304,10305,2011,1
10305,10306,2011,1
10336,10335,2011,1
10346,10347,2011,1
10347,10348,2011,2
10350,7016,2011,1
12627,12624,2011,1
11285,10766,2011,1
10379,6853,2011,1
10383,10384,2011,1
11289,6890,2011,1
11530,7853,2011,1
10408,10409,2011,1
10412,11458,2011,1
10415,6849,2011,1
11294,7157,2011,1
10429,10430,2011,1
10430,10431,2011,1
10436,10435,2011,1
10926,6794,2011,1
10442,6824,2011,1
10458,7178,2011,1
10460,6995,2011,1
10469,11404,2011,1
10469,10470,2011,1
10470,10471,2011,1
10471,10472,2011,1
10498,10499,2011,1
10525,11991,2011,1
10528,7826,2011,1
10542,10543,2011,1
10558,10558,2011,1
10578,6852,2011,1
10580,11022,2011,1
10653,6853,2011,1
10666,6800,2011,1
11336,11337,2011,1
10677,7901,2011,1
10682,10684,2011,1
10692,6933,2011,1
12495,12497,2011,1
10736,11242,2011,1
10818,10816,2011,1
7999,8000,2011,1
10857,8024,2011,1
10686,10687,2011,1
10876,10876,2011,1
6781,7298,2011,1
6781,10627,2011,1
6781,6852,2011,3
6781,6853,2011,2
6781,10631,2011,1
6781,6794,2011,1
6781,8272,2011,1
6781,6803,2011,1
6781,7137,2011,1
6781,7255,2011,1
6781,7068,2011,1
6781,10653,2011,1
6781,6800,2011,1
6781,6882,2011,1
6781,6821,2011,1
6781,7078,2011,2
6781,7635,2011,1
6781,7345,2011,1
6781,6826,2011,1
6781,6892,2011,1
6781,10670,2011,1
6781,7162,2011,1
6781,6899,2011,1
6781,10046,2011,1
6781,10616,2011,1
6781,6906,2011,1
6781,6781,2011,4
6781,6910,2011,1
6781,6783,2011,1
6782,6904,2011,1
6782,10866,2011,1
6782,10868,2011,1
6782,6853,2011,2
6782,7080,2011,1
6782,10282,2011,1
6782,8475,2011,1
6782,7132,2011,1
6783,6848,2011,1
6783,6897,2011,1
6783,7456,2011,1
6783,6933,2011,2
6783,6853,2011,4
6783,6952,2011,1
6783,7787,2011,1
6783,6956,2011,1
6783,6904,2011,1
6783,6783,2011,1
6783,7157,2011,1
6784,6784,2011,1
6784,7201,2011,1
6784,10563,2011,1
6784,10149,2011,1
6784,10657,2011,1
6785,6800,2011,1
6785,7073,2011,1
6785,6852,2011,2
6785,7189,2011,1
6785,7348,2011,1
6785,9274,2011,1
6785,7100,2011,1
6785,6853,2011,1
6786,6960,2011,1
6786,7345,2011,1
6786,6786,2011,1
6786,8548,2011,1
6786,6933,2011,2
6786,10662,2011,1
6786,7080,2011,1
6786,6953,2011,1
6786,7068,2011,1
6786,7502,2011,1
6787,6960,2011,1
6787,7800,2011,1
6787,6804,2011,2
6787,6853,2011,2
6787,6801,2011,1
6787,7016,2011,1
6787,6852,2011,1
6788,6852,2011,1
6788,6933,2011,1
6788,7016,2011,1
6788,6788,2011,2
6788,8843,2011,1
6788,10556,2011,1
6788,6830,2011,1
6789,6789,2011,2
6789,9569,2011,1
6789,9941,2011,1
6789,6853,2011,1
6789,9846,2011,1
6789,7591,2011,1
6789,7055,2011,1
6789,7319,2011,1
6789,9853,2011,1
6789,8207,2011,1
6790,6852,2011,2
6790,6853,2011,1
6790,6790,2011,2
6790,10807,2011,1
6790,9305,2011,1
6790,6906,2011,1
6790,6795,2011,1
6790,10166,2011,1
6790,6942,2011,1
6791,6848,2011,2
6791,10081,2011,1
6791,6947,2011,1
6791,6852,2011,1
6791,6853,2011,2
6791,7399,2011,1
6791,7016,2011,1
6791,7273,2011,2
6791,6791,2011,4
6791,6904,2011,1
6791,10665,2011,1
6791,6897,2011,1
6791,6933,2011,2
6791,9814,2011,1
6791,7401,2011,1
6791,7800,2011,1
6791,7100,2011,1
6791,7333,2011,1
6792,6804,2011,1
6792,9123,2011,1
6792,6852,2011,1
6792,9307,2011,1
6792,7382,2011,1
6792,10505,2011,1
6792,6794,2011,2
6792,7755,2011,1
6792,7357,2011,1
6792,6814,2011,1
6792,6911,2011,1
6793,6848,2011,1
6793,6928,2011,1
6793,7332,2011,1
6793,11748,2011,1
6793,6853,2011,1
6793,6886,2011,1
6793,6855,2011,1
6793,6793,2011,2
6793,7943,2011,1
6793,6892,2011,1
6793,12240,2011,1
6793,12241,2011,1
6793,6852,2011,4
6793,6849,2011,3
6793,9886,2011,2
6793,7877,2011,1
6794,7104,2011,1
6794,6849,2011,1
6794,8898,2011,1
6794,7396,2011,1
6794,6853,2011,2
6794,9958,2011,1
6794,7652,2011,1
6794,10500,2011,1
6794,6794,2011,2
6794,6795,2011,2
6794,6829,2011,1
6794,9806,2011,1
6794,9536,2011,1
6794,9745,2011,1
6794,6933,2011,2
6794,9217,2011,1
6794,6852,2011,1
6794,9338,2011,1
6794,10651,2011,1
6794,12474,2011,1
6794,7326,2011,1
6795,7393,2011,1
6795,7394,2011,1
6795,6852,2011,2
6795,6853,2011,5
6795,8775,2011,1
6795,8037,2011,1
6795,6953,2011,1
6795,6794,2011,2
6795,6795,2011,3
6795,7404,2011,1
6795,9911,2011,1
6795,7695,2011,1
6795,7952,2011,1
6795,6804,2011,1
6795,7273,2011,1
6795,9944,2011,2
6795,11076,2011,1
6795,6800,2011,1
6795,7599,2011,1
6795,8297,2011,1
6795,10601,2011,1
6796,7187,2011,1
6796,6796,2011,1
6796,7797,2011,1
6796,7055,2011,1
6797,7379,2011,1
6797,6853,2011,1
6798,6906,2011,1
6798,6933,2011,1
6798,6853,2011,1
6798,7055,2011,1
6799,7051,2011,1
6799,7334,2011,1
6800,6800,2011,1
6800,6928,2011,1
6800,9651,2011,1
6800,7326,2011,1
6800,8078,2011,1
6800,7367,2011,1
6800,7683,2011,1
6800,12122,2011,1
6800,7159,2011,1
6800,7342,2011,1
6800,6853,2011,2
6801,9236,2011,1
6802,7156,2011,1
6802,6852,2011,2
6802,6853,2011,1
6802,9697,2011,1
6803,6848,2011,1
6803,6960,2011,1
6803,6803,2011,1
6803,6853,2011,1
6803,10664,2011,1
6803,6794,2011,1
6803,8222,2011,1
6803,9740,2011,1
6803,9806,2011,1
6803,6933,2011,1
6804,6848,2011,1
6804,11787,2011,1
6804,6852,2011,1
6804,6853,2011,3
6804,6855,2011,1
6804,7177,2011,1
6804,8119,2011,1
6804,6798,2011,1
6804,6800,2011,1
6804,12053,2011,1
6804,8150,2011,1
6804,7002,2011,1
6804,7027,2011,1
6804,7135,2011,1
6804,12532,2011,1
6804,7078,2011,2
